geneId	geneName	type	specific_type	d0_r1	d0_r2	d0_r4	d14_r7	d14_r8	d14_r9	d14_r10	d28_r8	d28_r14
ENSG00000279537.1	AC020658.7	lncRNA	TEC	0	0	0	1	0	0	0	0	1
ENSG00000279409.1	AC020658.6	lncRNA	TEC	0	0	0	1	0	0	1	0	0
ENSG00000279014.1	AC051619.9	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000284540.1	AC066615.1	lncRNA	TEC	4	3	3	0	1	1	2	1	2
ENSG00000279665.1	AC012100.3	lncRNA	TEC	0	0	1	0	0	0	0	0	0
ENSG00000280362.1	AC084759.3	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279683.1	AC090517.3	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279268.1	AC068213.1	lncRNA	TEC	9	5	7	0	1	0	1	0	0
ENSG00000280309.1	AC023300.3	lncRNA	TEC	0	0	0	1	0	1	1	0	0
ENSG00000280359.1	AC105133.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279033.1	AC090984.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000278991.1	AC090181.3	lncRNA	TEC	1	0	0	3	0	3	3	2	1
ENSG00000279694.1	AC011270.2	lncRNA	TEC	1	1	1	0	1	1	4	3	5
ENSG00000279373.1	AC027228.3	lncRNA	TEC	0	0	0	0	0	1	0	0	0
ENSG00000279235.1	AC011944.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279421.1	AC067863.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279719.1	AC015871.5	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279705.1	AC092701.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279394.1	AC015871.4	lncRNA	TEC	1	0	1	0	1	2	0	1	1
ENSG00000279834.1	AC068870.3	lncRNA	TEC	0	0	0	0	0	0	0	0	1
ENSG00000279758.1	AC105339.5	lncRNA	TEC	0	0	1	1	0	1	0	1	0
ENSG00000280038.1	DNM1P41	lncRNA	TEC	0	0	2	4	5	5	1	3	4
ENSG00000279708.1	AC133637.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279945.1	AC013489.3	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280377.1	AC027176.3	lncRNA	TEC	0	0	0	1	0	2	2	0	0
ENSG00000279980.1	AC018946.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280076.1	AC112693.3	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280304.1	AC104260.2	lncRNA	TEC	0	0	0	0	0	1	0	2	0
ENSG00000279091.1	AC026523.2	lncRNA	TEC	3	2	1	0	1	0	2	1	1
ENSG00000279645.1	AC016251.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280048.1	AC012409.5	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280291.1	AC016251.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279846.1	AC015660.4	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279588.2	AC087762.2	lncRNA	TEC	1	0	0	0	0	0	0	0	0
ENSG00000278995.1	Z69720.2	lncRNA	TEC	12	14	22	2	0	0	0	0	0
ENSG00000279970.1	AC023024.2	lncRNA	TEC	0	1	0	0	2	1	4	1	2
ENSG00000279441.1	Z92544.3	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279255.1	Z97653.2	lncRNA	TEC	0	0	0	0	1	0	1	1	3
ENSG00000279136.1	AL031258.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279930.1	AL032819.2	lncRNA	TEC	0	0	0	1	0	0	0	0	2
ENSG00000280062.1	AL031719.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280231.1	AL031719.2	lncRNA	TEC	0	0	0	0	1	0	0	0	0
ENSG00000280327.1	Z97633.1	lncRNA	TEC	0	0	0	2	2	2	2	0	0
ENSG00000278987.1	AL031009.1	lncRNA	TEC	0	0	1	4	2	4	0	0	1
ENSG00000279057.1	AC141586.4	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279901.1	AC092117.2	lncRNA	TEC	1	1	0	2	1	1	2	1	1
ENSG00000279520.1	AC093525.8	lncRNA	TEC	3	5	5	6	3	7	9	3	2
ENSG00000279568.1	AC093525.9	lncRNA	TEC	2	0	1	1	3	2	3	0	1
ENSG00000280402.1	AC093525.10	lncRNA	TEC	0	1	0	0	0	0	0	0	1
ENSG00000279162.1	AC141586.5	lncRNA	TEC	1	0	0	1	2	2	0	0	1
ENSG00000279330.1	AJ003147.3	lncRNA	TEC	0	0	0	0	0	0	0	0	1
ENSG00000279031.1	AC004232.3	lncRNA	TEC	0	1	0	0	0	1	0	0	0
ENSG00000278942.1	AC004494.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280063.1	AC012676.5	lncRNA	TEC	6	7	3	5	7	6	8	4	1
ENSG00000280000.1	AC009135.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000278975.1	AC007012.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279357.1	AC007224.2	lncRNA	TEC	0	0	1	0	1	0	0	0	0
ENSG00000279662.1	AC131649.2	lncRNA	TEC	3	4	5	3	2	6	5	1	9
ENSG00000280153.1	AC133065.3	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000278979.1	AC007598.3	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280429.1	AF001548.3	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279490.1	AC109446.4	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279729.1	AC092326.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280283.1	AC010601.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000278994.1	AC008785.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279410.1	AC099494.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279415.1	AC099494.2	lncRNA	TEC	1	0	0	0	3	1	0	0	0
ENSG00000279620.1	AC099494.3	lncRNA	TEC	0	1	0	0	0	0	0	0	0
ENSG00000280265.1	AC130456.7	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279747.1	AC130456.6	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280306.1	AC137056.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280039.1	RN7SKP23	lncRNA	TEC	2	0	0	3	5	5	2	3	4
ENSG00000279756.1	AC012317.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280400.1	AC127459.3	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000278912.1	AC008870.5	lncRNA	TEC	0	1	0	0	0	0	0	0	0
ENSG00000279276.1	AC130454.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279202.1	AC130448.1	lncRNA	TEC	0	0	0	0	0	0	1	0	1
ENSG00000279554.1	AC130448.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279106.1	AC009093.7	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279583.1	AC009086.3	lncRNA	TEC	0	0	0	0	1	0	0	0	0
ENSG00000279789.1	AC120114.3	lncRNA	TEC	2	0	1	4	3	3	7	1	2
ENSG00000280137.1	AC116348.4	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000278922.1	AC002310.6	lncRNA	TEC	1	2	3	4	5	3	2	6	10
ENSG00000279196.1	AC135048.4	lncRNA	TEC	2	0	3	1	4	2	4	1	4
ENSG00000278885.1	AC106730.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280160.1	AC135050.7	lncRNA	TEC	0	1	0	0	0	0	0	0	0
ENSG00000280132.1	AC026471.6	lncRNA	TEC	3	2	0	1	5	2	3	2	0
ENSG00000279997.1	AC133485.6	lncRNA	TEC	0	2	0	0	0	0	0	0	0
ENSG00000278950.1	AC138907.8	lncRNA	TEC	0	0	0	1	0	0	0	1	0
ENSG00000279780.1	AC138907.9	lncRNA	TEC	0	0	0	0	1	1	0	2	1
ENSG00000279795.1	AC138907.10	lncRNA	TEC	0	0	0	1	2	1	2	0	1
ENSG00000279165.1	AC135776.4	lncRNA	TEC	1	0	0	1	0	1	0	1	1
ENSG00000279666.1	AC116553.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280180.1	AC023824.6	lncRNA	TEC	1	1	3	4	3	2	5	2	1
ENSG00000280211.1	AC106886.4	lncRNA	TEC	3	1	1	1	2	3	1	1	1
ENSG00000280189.1	AC007614.2	lncRNA	TEC	0	0	0	0	0	2	0	0	0
ENSG00000279842.1	AC007603.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279509.1	AC007494.3	lncRNA	TEC	0	0	0	0	0	1	0	0	0
ENSG00000280067.1	AC023818.1	lncRNA	TEC	2	1	0	3	5	7	5	1	3
ENSG00000279356.1	AC007610.4	lncRNA	TEC	1	1	1	0	2	0	1	0	1
ENSG00000280376.1	AC012186.3	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279779.1	AC009039.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279427.1	AC007490.1	lncRNA	TEC	0	1	2	0	0	0	0	3	4
ENSG00000280344.1	AC009166.2	lncRNA	TEC	0	0	0	0	0	1	0	0	1
ENSG00000279741.1	AC007342.8	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280027.1	AC007342.9	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000278909.1	AC007608.4	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280131.1	AC027348.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279523.1	AC040168.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000278928.1	AC136621.1	lncRNA	TEC	0	1	0	0	0	0	1	0	1
ENSG00000279344.1	AC007342.6	lncRNA	TEC	1	0	0	1	0	0	0	0	0
ENSG00000279722.1	AC007342.7	lncRNA	TEC	1	0	3	3	3	5	3	1	1
ENSG00000279030.1	AC007336.3	lncRNA	TEC	0	0	0	1	0	0	0	0	0
ENSG00000279764.1	AC009102.3	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279019.1	AC009090.4	lncRNA	TEC	0	1	2	2	1	1	2	2	1
ENSG00000279803.1	AC009090.5	lncRNA	TEC	0	0	1	0	1	0	1	0	0
ENSG00000279889.1	AC012183.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280261.1	AC009161.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279225.1	AC138305.3	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000278893.1	AC010533.1	lncRNA	TEC	0	0	0	1	0	0	0	0	1
ENSG00000280334.1	AC009084.2	lncRNA	TEC	1	0	1	2	1	1	1	0	4
ENSG00000280392.1	AC007496.3	lncRNA	TEC	0	0	0	0	1	0	0	0	0
ENSG00000280416.1	AC009084.3	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280163.1	AC040160.2	lncRNA	TEC	1	0	0	0	1	0	1	0	0
ENSG00000279693.1	AC099521.2	lncRNA	TEC	0	2	0	0	0	0	0	1	4
ENSG00000279621.1	AC020978.8	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279649.1	AC020978.9	lncRNA	TEC	0	0	0	0	2	3	4	2	0
ENSG00000280214.1	AC027682.7	lncRNA	TEC	0	0	0	2	3	1	0	1	1
ENSG00000279569.1	AC020763.4	lncRNA	TEC	0	0	0	0	1	0	0	1	2
ENSG00000279122.1	AC020763.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279412.1	AC020763.3	lncRNA	TEC	0	0	0	1	0	1	0	0	0
ENSG00000279815.1	AC020763.5	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279123.1	AC027281.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279420.1	AC138627.2	lncRNA	TEC	0	0	0	1	0	0	0	0	0
ENSG00000279100.1	AC009120.6	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280227.1	AC079416.3	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279589.1	AC079416.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279592.1	AC010653.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280152.1	AC009078.3	lncRNA	TEC	1	2	2	3	3	3	6	0	0
ENSG00000279856.1	AC106733.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000278862.1	AC092724.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000278926.1	AC092134.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279378.1	AC009159.4	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279991.1	AC009044.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279887.1	AC046158.4	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279129.1	AC046158.3	lncRNA	TEC	0	0	0	1	0	1	0	0	0
ENSG00000280115.1	AC136603.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280190.1	AC027279.4	lncRNA	TEC	0	0	0	1	0	0	0	0	0
ENSG00000279732.1	AC027279.3	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280274.1	AC009145.4	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280182.1	AC131888.1	lncRNA	TEC	1	0	0	0	0	0	1	0	1
ENSG00000279757.1	AC132068.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280092.1	AC002044.3	lncRNA	TEC	0	0	0	0	0	1	0	0	0
ENSG00000279591.1	AC002044.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279120.1	AC009033.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279021.1	AC092139.2	lncRNA	TEC	0	0	0	1	0	0	0	0	0
ENSG00000279476.1	AC092139.3	lncRNA	TEC	0	0	0	0	0	0	0	0	1
ENSG00000279681.1	AC092135.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279294.1	AC092135.1	lncRNA	TEC	0	0	0	0	0	1	0	0	0
ENSG00000279841.1	AC092135.3	lncRNA	TEC	0	0	0	1	2	0	1	1	0
ENSG00000278985.1	AC092718.7	lncRNA	TEC	0	1	2	0	0	1	0	1	0
ENSG00000280044.1	AC099506.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279907.1	AC018695.7	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279604.1	AC092723.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280278.1	FLJ30679	lncRNA	TEC	0	0	0	1	0	1	0	0	0
ENSG00000279142.1	AC009108.4	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280419.1	AC010531.8	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280408.1	AC032044.2	lncRNA	TEC	0	0	0	0	0	0	1	0	0
ENSG00000280333.1	AC090617.9	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279040.1	AC090617.6	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279562.1	AC090617.8	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279340.1	AC090617.7	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000278941.1	SMG6-IT1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280242.1	AL450226.2	lncRNA	TEC	1	1	0	0	0	0	0	0	0
ENSG00000279872.1	AC006435.4	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280280.1	AC006435.5	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279432.1	AC015799.1	lncRNA	TEC	0	1	0	0	2	2	3	0	1
ENSG00000280268.1	AC025125.1	lncRNA	TEC	0	0	0	0	0	1	0	0	0
ENSG00000280254.1	AC233723.2	lncRNA	TEC	0	0	0	2	6	4	3	2	9
ENSG00000282936.1	AC004706.3	lncRNA	TEC	0	5	3	8	1	5	10	3	5
ENSG00000279296.1	PRAL	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279641.1	AC120057.3	lncRNA	TEC	0	0	0	0	0	0	0	1	4
ENSG00000279812.1	AC120057.4	lncRNA	TEC	1	1	0	1	0	0	1	3	2
ENSG00000279174.1	AC104581.3	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279152.1	AC129492.7	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279542.1	AC015908.5	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280046.1	AC104581.4	lncRNA	TEC	1	2	4	5	2	3	6	2	9
ENSG00000279567.1	AC005703.5	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279660.1	AC005703.6	lncRNA	TEC	0	0	0	1	0	0	0	0	0
ENSG00000280168.1	AC005274.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279200.1	AC020558.3	lncRNA	TEC	0	1	0	1	1	0	2	1	0
ENSG00000280198.1	AC087163.3	lncRNA	TEC	3	0	1	2	1	0	0	0	0
ENSG00000278864.1	AC055811.4	lncRNA	TEC	5	3	4	7	8	13	17	4	4
ENSG00000279825.1	AC003957.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279251.1	AC015726.3	lncRNA	TEC	0	0	0	0	0	0	0	0	1
ENSG00000279428.1	AC087164.2	lncRNA	TEC	0	0	0	0	1	0	0	0	0
ENSG00000279532.1	AC002094.5	lncRNA	TEC	0	0	0	1	1	0	1	0	1
ENSG00000279431.1	AC011840.5	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279337.1	AC127024.7	lncRNA	TEC	9	3	3	1	1	4	6	2	0
ENSG00000280069.1	AC127024.8	lncRNA	TEC	1	0	1	2	2	1	6	2	0
ENSG00000278867.1	AC090616.6	lncRNA	TEC	3	2	8	3	7	4	6	2	2
ENSG00000278977.1	AC003101.3	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000278860.1	AC005691.1	lncRNA	TEC	0	0	0	0	0	0	1	0	0
ENSG00000280349.1	AC008133.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279674.1	AC123769.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280033.1	AC116407.4	lncRNA	TEC	0	0	1	1	1	1	2	0	0
ENSG00000280020.1	AC116407.3	lncRNA	TEC	0	0	0	1	1	1	1	1	0
ENSG00000280245.1	AC079336.7	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279781.1	AC079336.6	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280177.1	AC004408.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279119.1	AC006449.7	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279199.1	AC068669.1	lncRNA	TEC	1	0	0	1	1	0	3	1	1
ENSG00000279806.1	AC018629.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279775.1	AC004585.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000278918.1	AC080112.3	lncRNA	TEC	0	0	1	2	1	6	3	0	2
ENSG00000278954.1	AC130686.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280295.1	AC099811.6	lncRNA	TEC	0	0	0	0	1	1	0	0	0
ENSG00000280183.1	AC067852.4	lncRNA	TEC	0	0	0	0	1	1	0	0	0
ENSG00000279602.1	AC109326.1	lncRNA	TEC	1	2	2	1	5	5	1	1	1
ENSG00000279879.1	AC091152.4	lncRNA	TEC	0	0	0	0	1	1	2	1	0
ENSG00000280022.1	AC126544.1	lncRNA	TEC	0	1	0	1	0	3	3	0	0
ENSG00000266918.1	AC091132.3	lncRNA	TEC	1	0	1	1	1	3	2	1	3
ENSG00000279036.1	AC015656.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279792.1	AC015909.5	lncRNA	TEC	0	1	0	1	0	1	0	1	1
ENSG00000279743.1	AC002090.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279606.1	AC006600.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279089.1	AC005839.1	lncRNA	TEC	3	5	4	2	5	5	6	0	2
ENSG00000279059.1	AC007485.2	lncRNA	TEC	5	10	11	14	11	18	13	10	12
ENSG00000280233.1	AC015813.7	lncRNA	TEC	0	0	0	1	1	0	0	0	1
ENSG00000278963.1	AC005921.3	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279207.1	AC015813.6	lncRNA	TEC	19	13	17	8	11	7	4	23	54
ENSG00000279555.1	AC091181.1	lncRNA	TEC	0	0	0	0	0	2	0	1	0
ENSG00000279281.1	AC015883.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280028.1	AC007431.3	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279069.1	AC015813.5	lncRNA	TEC	3	1	0	2	2	1	2	1	3
ENSG00000278863.1	AC091059.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279133.1	AC018628.1	lncRNA	TEC	0	3	1	1	3	1	5	1	5
ENSG00000279713.1	AC080038.3	lncRNA	TEC	0	3	1	10	11	9	14	1	0
ENSG00000279917.1	AC079331.2	lncRNA	TEC	0	0	0	0	0	1	0	0	0
ENSG00000279361.1	AC079331.1	lncRNA	TEC	0	0	0	0	0	1	0	0	0
ENSG00000279369.1	AC046185.3	lncRNA	TEC	6	6	5	4	4	3	5	2	3
ENSG00000278873.1	PRO1804	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279035.1	AC022211.4	lncRNA	TEC	1	0	0	0	2	2	0	0	0
ENSG00000278972.1	AC015920.1	lncRNA	TEC	0	0	0	0	0	0	0	1	0
ENSG00000279382.1	AC018665.1	lncRNA	TEC	0	0	0	6	5	3	3	8	9
ENSG00000279572.1	AC021683.4	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279886.1	AC087645.3	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280122.1	AC016168.3	lncRNA	TEC	2	3	4	0	1	0	0	0	0
ENSG00000279801.1	AC111170.3	lncRNA	TEC	0	1	4	5	4	2	5	0	1
ENSG00000279339.1	AC100788.2	lncRNA	TEC	2	0	0	0	0	1	0	0	0
ENSG00000279570.1	AC099804.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279259.1	AC087741.3	lncRNA	TEC	0	1	1	1	1	1	2	0	0
ENSG00000279273.1	AC120024.4	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279600.1	AC015804.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280351.2	AC127496.7	lncRNA	TEC	1	1	0	1	1	1	0	0	0
ENSG00000279187.1	AC027601.5	lncRNA	TEC	0	0	0	2	0	0	0	0	0
ENSG00000278876.1	AC145207.9	lncRNA	TEC	1	0	2	0	1	0	2	0	0
ENSG00000279692.1	AC110285.7	lncRNA	TEC	2	2	2	3	3	4	7	8	13
ENSG00000279372.1	AC137723.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000278964.1	AC132938.4	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280248.1	AC124319.4	lncRNA	TEC	0	0	0	1	1	0	1	1	0
ENSG00000280407.2	AC132872.4	lncRNA	TEC	0	2	0	2	2	3	3	1	0
ENSG00000279613.1	AC124283.5	lncRNA	TEC	0	0	0	1	0	1	0	0	0
ENSG00000279744.1	AC132938.5	lncRNA	TEC	3	2	0	14	5	14	11	1	1
ENSG00000279143.1	AC139099.4	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279885.1	AP005060.1	lncRNA	TEC	0	0	1	0	0	0	0	0	0
ENSG00000279479.1	AP005205.3	lncRNA	TEC	1	0	0	0	0	0	1	0	0
ENSG00000279285.1	AP005264.6	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280302.1	AP005264.7	lncRNA	TEC	1	0	0	0	0	0	0	0	0
ENSG00000279880.1	AC134407.3	lncRNA	TEC	0	0	1	0	0	2	1	2	0
ENSG00000279573.1	AC134407.2	lncRNA	TEC	0	0	1	0	2	0	2	0	1
ENSG00000279352.1	AC006557.6	lncRNA	TEC	9	10	13	4	5	7	6	2	2
ENSG00000279042.1	AP005242.4	lncRNA	TEC	0	0	0	0	0	1	0	0	0
ENSG00000279962.1	AP001525.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279020.1	C18orf15	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279275.1	AP002505.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279332.1	AC090772.4	lncRNA	TEC	0	1	0	1	0	0	0	0	2
ENSG00000279734.1	AC090506.2	lncRNA	TEC	1	0	1	1	1	1	2	0	0
ENSG00000279439.1	AC105114.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280380.1	AC009831.4	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280406.1	AC104985.3	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279074.1	AC007998.5	lncRNA	TEC	0	0	0	1	0	0	1	0	0
ENSG00000279989.1	AC011815.3	lncRNA	TEC	2	2	2	8	7	2	5	0	0
ENSG00000278986.1	AC091060.1	lncRNA	TEC	0	1	0	1	1	0	0	0	0
ENSG00000279034.1	AC011266.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279678.1	AC090386.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279543.1	AC129908.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000278933.1	AC022743.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280096.1	AC015967.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280365.1	AC021766.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279319.1	AC105074.1	lncRNA	TEC	0	0	0	1	0	0	0	1	0
ENSG00000279829.1	AC015959.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279367.1	AC102797.2	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000278891.1	AC105101.1	lncRNA	TEC	0	0	0	0	0	0	0	0	2
ENSG00000280197.1	C18orf12	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280335.1	AC016866.3	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000278983.1	AC048380.2	lncRNA	TEC	0	0	0	1	0	1	2	1	0
ENSG00000279629.1	AC048380.3	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000279250.1	AC022919.1	lncRNA	TEC	0	0	0	0	0	0	0	0	1
ENSG00000279354.1	AC090373.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
ENSG00000280212.1	AC012254.5	lncRNA	TEC	0	0	0	0	0	0	2	0	2
ENSG00000280098.1	AC011155.1	lncRNA	TEC	0	0	0	0	0	0	0	0	0
