Location,date,confirmed,deaths,confirmed
Australia - New South Wales,3/30/20,2032,8,4
Australia - New South Wales,3/31/20,2032,8,4
Australia - New South Wales,4/1/20,2182,9,4
Australia - New South Wales,4/2/20,2298,10,4
Australia - New South Wales,4/3/20,2389,12,4
Australia - New South Wales,4/4/20,2493,12,4
Australia - Northern Territory,1/22/20,0,0,0
Australia - Northern Territory,1/23/20,0,0,0
Australia - Northern Territory,1/24/20,0,0,0
Australia - Northern Territory,1/25/20,0,0,0
Australia - Northern Territory,1/26/20,0,0,0
Australia - Northern Territory,1/27/20,0,0,0
Australia - Northern Territory,1/28/20,0,0,0
Australia - Northern Territory,1/29/20,0,0,0
Australia - Northern Territory,1/30/20,0,0,0
Australia - Northern Territory,1/31/20,0,0,0
Australia - Northern Territory,2/1/20,0,0,0
Australia - Northern Territory,2/2/20,0,0,0
Australia - Northern Territory,2/3/20,0,0,0
Australia - Northern Territory,2/4/20,0,0,0
Australia - Northern Territory,2/5/20,0,0,0
Australia - Northern Territory,2/6/20,0,0,0
Australia - Northern Territory,2/7/20,0,0,0
Australia - Northern Territory,2/8/20,0,0,0
Australia - Northern Territory,2/9/20,0,0,0
Australia - Northern Territory,2/10/20,0,0,0
Australia - Northern Territory,2/11/20,0,0,0
Australia - Northern Territory,2/12/20,0,0,0
Australia - Northern Territory,2/13/20,0,0,0
Australia - Northern Territory,2/14/20,0,0,0
Australia - Northern Territory,2/15/20,0,0,0
Australia - Northern Territory,2/16/20,0,0,0
Australia - Northern Territory,2/17/20,0,0,0
Australia - Northern Territory,2/18/20,0,0,0
Australia - Northern Territory,2/19/20,0,0,0
Australia - Northern Territory,2/20/20,0,0,0
Australia - Northern Territory,2/21/20,0,0,0
Australia - Northern Territory,2/22/20,0,0,0
Australia - Northern Territory,2/23/20,0,0,0
Australia - Northern Territory,2/24/20,0,0,0
Australia - Northern Territory,2/25/20,0,0,0
Australia - Northern Territory,2/26/20,0,0,0
Australia - Northern Territory,2/27/20,0,0,0
Australia - Northern Territory,2/28/20,0,0,0
Australia - Northern Territory,2/29/20,0,0,0
Australia - Northern Territory,3/1/20,0,0,0
Australia - Northern Territory,3/2/20,0,0,0
Australia - Northern Territory,3/3/20,0,0,0
Australia - Northern Territory,3/4/20,1,0,0
Australia - Northern Territory,3/5/20,1,0,0
Australia - Northern Territory,3/6/20,0,0,0
Australia - Northern Territory,3/7/20,0,0,0
Australia - Northern Territory,3/8/20,0,0,0
Australia - Northern Territory,3/9/20,0,0,0
Australia - Northern Territory,3/10/20,1,0,0
Australia - Northern Territory,3/11/20,1,0,0
Australia - Northern Territory,3/12/20,1,0,0
Australia - Northern Territory,3/13/20,1,0,0
Australia - Northern Territory,3/14/20,1,0,0
Australia - Northern Territory,3/15/20,1,0,0
Australia - Northern Territory,3/16/20,1,0,0
Australia - Northern Territory,3/17/20,1,0,0
Australia - Northern Territory,3/18/20,1,0,0
Australia - Northern Territory,3/19/20,1,0,0
Australia - Northern Territory,3/20/20,3,0,0
Australia - Northern Territory,3/21/20,3,0,0
Australia - Northern Territory,3/22/20,5,0,0
Australia - Northern Territory,3/23/20,5,0,0
Australia - Northern Territory,3/24/20,6,0,0
Australia - Northern Territory,3/25/20,6,0,0
Australia - Northern Territory,3/26/20,12,0,0
Australia - Northern Territory,3/27/20,12,0,0
Australia - Northern Territory,3/28/20,15,0,0
Australia - Northern Territory,3/29/20,15,0,0
Australia - Northern Territory,3/30/20,15,0,0
Australia - Northern Territory,3/31/20,17,0,0
Australia - Northern Territory,4/1/20,19,0,0
Australia - Northern Territory,4/2/20,21,0,0
Australia - Northern Territory,4/3/20,22,0,0
Australia - Northern Territory,4/4/20,26,0,1
Australia - Queensland,1/22/20,0,0,0
Australia - Queensland,1/23/20,0,0,0
Australia - Queensland,1/24/20,0,0,0
Australia - Queensland,1/25/20,0,0,0
Australia - Queensland,1/26/20,0,0,0
Australia - Queensland,1/27/20,0,0,0
Australia - Queensland,1/28/20,0,0,0
Australia - Queensland,1/29/20,1,0,0
Australia - Queensland,1/30/20,3,0,0
Australia - Queensland,1/31/20,2,0,0
Australia - Queensland,2/1/20,3,0,0
Australia - Queensland,2/2/20,2,0,0
Australia - Queensland,2/3/20,2,0,0
Australia - Queensland,2/4/20,3,0,0
Australia - Queensland,2/5/20,3,0,0
Australia - Queensland,2/6/20,4,0,0
Australia - Queensland,2/7/20,5,0,0
Australia - Queensland,2/8/20,5,0,0
Australia - Queensland,2/9/20,5,0,0
Australia - Queensland,2/10/20,5,0,0
Australia - Queensland,2/11/20,5,0,0
Australia - Queensland,2/12/20,5,0,0
Australia - Queensland,2/13/20,5,0,0
Australia - Queensland,2/14/20,5,0,0
Australia - Queensland,2/15/20,5,0,0
Australia - Queensland,2/16/20,5,0,0
Australia - Queensland,2/17/20,5,0,0
Australia - Queensland,2/18/20,5,0,0
Australia - Queensland,2/19/20,5,0,0
Australia - Queensland,2/20/20,5,0,0
Australia - Queensland,2/21/20,5,0,1
Australia - Queensland,2/22/20,5,0,1
Australia - Queensland,2/23/20,5,0,1
Australia - Queensland,2/24/20,5,0,1
Australia - Queensland,2/25/20,5,0,1
Australia - Queensland,2/26/20,5,0,1
Australia - Queensland,2/27/20,5,0,1
Australia - Queensland,2/28/20,5,0,1
Australia - Queensland,2/29/20,9,0,1
Australia - Queensland,3/1/20,9,0,1
Australia - Queensland,3/2/20,9,0,1
Australia - Queensland,3/3/20,11,0,1
Australia - Queensland,3/4/20,11,0,1
Australia - Queensland,3/5/20,13,0,8
Australia - Queensland,3/6/20,13,0,8
Australia - Queensland,3/7/20,13,0,8
Australia - Queensland,3/8/20,15,0,8
Australia - Queensland,3/9/20,15,0,8
Australia - Queensland,3/10/20,18,0,8
Australia - Queensland,3/11/20,20,0,8
Australia - Queensland,3/12/20,20,0,8
Australia - Queensland,3/13/20,35,0,8
Australia - Queensland,3/14/20,46,0,8
Australia - Queensland,3/15/20,61,0,8
Australia - Queensland,3/16/20,68,0,8
Australia - Queensland,3/17/20,78,0,8
Australia - Queensland,3/18/20,94,0,8
Australia - Queensland,3/19/20,144,0,8
Australia - Queensland,3/20/20,184,0,8
Australia - Queensland,3/21/20,221,0,8
Australia - Queensland,3/22/20,259,0,8
Australia - Queensland,3/23/20,319,0,8
Australia - Queensland,3/24/20,397,0,8
Australia - Queensland,3/25/20,443,0,8
Australia - Queensland,3/26/20,493,1,8
Australia - Queensland,3/27/20,555,1,8
Australia - Queensland,3/28/20,625,1,8
Australia - Queensland,3/29/20,656,2,8
Australia - Queensland,3/30/20,689,2,8
Australia - Queensland,3/31/20,743,2,8
Australia - Queensland,4/1/20,781,2,8
Australia - Queensland,4/2/20,835,4,8
Australia - Queensland,4/3/20,873,4,8
Australia - Queensland,4/4/20,900,4,8
Australia - South Australia,1/22/20,0,0,0
Australia - South Australia,1/23/20,0,0,0
Australia - South Australia,1/24/20,0,0,0
Australia - South Australia,1/25/20,0,0,0
Australia - South Australia,1/26/20,0,0,0
Australia - South Australia,1/27/20,0,0,0
Australia - South Australia,1/28/20,0,0,0
Australia - South Australia,1/29/20,0,0,0
Australia - South Australia,1/30/20,0,0,0
Australia - South Australia,1/31/20,0,0,0
Australia - South Australia,2/1/20,1,0,0
Australia - South Australia,2/2/20,2,0,0
Australia - South Australia,2/3/20,2,0,0
Australia - South Australia,2/4/20,2,0,0
Australia - South Australia,2/5/20,2,0,0
Australia - South Australia,2/6/20,2,0,0
Australia - South Australia,2/7/20,2,0,0
Australia - South Australia,2/8/20,2,0,0
Australia - South Australia,2/9/20,2,0,0
Australia - South Australia,2/10/20,2,0,0
Australia - South Australia,2/11/20,2,0,0
Australia - South Australia,2/12/20,2,0,0
Australia - South Australia,2/13/20,2,0,0
Australia - South Australia,2/14/20,2,0,0
Australia - South Australia,2/15/20,2,0,0
Australia - South Australia,2/16/20,2,0,0
Australia - South Australia,2/17/20,2,0,2
Australia - South Australia,2/18/20,2,0,2
Australia - South Australia,2/19/20,2,0,2
Australia - South Australia,2/20/20,2,0,2
Australia - South Australia,2/21/20,2,0,2
Australia - South Australia,2/22/20,2,0,2
Australia - South Australia,2/23/20,2,0,2
Australia - South Australia,2/24/20,2,0,2
Australia - South Australia,2/25/20,2,0,2
Australia - South Australia,2/26/20,2,0,2
Australia - South Australia,2/27/20,2,0,2
Australia - South Australia,2/28/20,2,0,2
Australia - South Australia,2/29/20,3,0,2
Australia - South Australia,3/1/20,3,0,2
Australia - South Australia,3/2/20,3,0,2
Australia - South Australia,3/3/20,3,0,2
Australia - South Australia,3/4/20,5,0,2
Australia - South Australia,3/5/20,5,0,2
Australia - South Australia,3/6/20,7,0,2
Australia - South Australia,3/7/20,7,0,2
Australia - South Australia,3/8/20,7,0,2
Australia - South Australia,3/9/20,7,0,2
Australia - South Australia,3/10/20,7,0,2
Australia - South Australia,3/11/20,9,0,2
Australia - South Australia,3/12/20,9,0,2
Australia - South Australia,3/13/20,16,0,3
Australia - South Australia,3/14/20,19,0,3
Australia - South Australia,3/15/20,20,0,3
Australia - South Australia,3/16/20,29,0,3
Australia - South Australia,3/17/20,29,0,3
Australia - South Australia,3/18/20,37,0,3
Australia - South Australia,3/19/20,42,0,3
Australia - South Australia,3/20/20,50,0,3
Australia - South Australia,3/21/20,67,0,3
Australia - South Australia,3/22/20,100,0,3
Australia - South Australia,3/23/20,134,0,3
Australia - South Australia,3/24/20,170,0,3
Australia - South Australia,3/25/20,170,0,6
Australia - South Australia,3/26/20,235,0,6
Australia - South Australia,3/27/20,257,0,6
Australia - South Australia,3/28/20,287,0,6
Australia - South Australia,3/29/20,299,0,6
Australia - South Australia,3/30/20,305,0,6
Australia - South Australia,3/31/20,337,0,6
Australia - South Australia,4/1/20,367,0,6
Australia - South Australia,4/2/20,367,0,6
Australia - South Australia,4/3/20,396,0,46
Australia - South Australia,4/4/20,407,0,46
Australia - Tasmania,1/22/20,0,0,0
Australia - Tasmania,1/23/20,0,0,0
Australia - Tasmania,1/24/20,0,0,0
Australia - Tasmania,1/25/20,0,0,0
Australia - Tasmania,1/26/20,0,0,0
Australia - Tasmania,1/27/20,0,0,0
Australia - Tasmania,1/28/20,0,0,0
Australia - Tasmania,1/29/20,0,0,0
Australia - Tasmania,1/30/20,0,0,0
Australia - Tasmania,1/31/20,0,0,0
Australia - Tasmania,2/1/20,0,0,0
Australia - Tasmania,2/2/20,0,0,0
Australia - Tasmania,2/3/20,0,0,0
Australia - Tasmania,2/4/20,0,0,0
Australia - Tasmania,2/5/20,0,0,0
Australia - Tasmania,2/6/20,0,0,0
Australia - Tasmania,2/7/20,0,0,0
Australia - Tasmania,2/8/20,0,0,0
Australia - Tasmania,2/9/20,0,0,0
Australia - Tasmania,2/10/20,0,0,0
Australia - Tasmania,2/11/20,0,0,0
Australia - Tasmania,2/12/20,0,0,0
Australia - Tasmania,2/13/20,0,0,0
Australia - Tasmania,2/14/20,0,0,0
Australia - Tasmania,2/15/20,0,0,0
Australia - Tasmania,2/16/20,0,0,0
Australia - Tasmania,2/17/20,0,0,0
Australia - Tasmania,2/18/20,0,0,0
Australia - Tasmania,2/19/20,0,0,0
Australia - Tasmania,2/20/20,0,0,0
Australia - Tasmania,2/21/20,0,0,0
Australia - Tasmania,2/22/20,0,0,0
Australia - Tasmania,2/23/20,0,0,0
Australia - Tasmania,2/24/20,0,0,0
Australia - Tasmania,2/25/20,0,0,0
Australia - Tasmania,2/26/20,0,0,0
Australia - Tasmania,2/27/20,0,0,0
Australia - Tasmania,2/28/20,0,0,0
Australia - Tasmania,2/29/20,0,0,0
Australia - Tasmania,3/1/20,0,0,0
Australia - Tasmania,3/2/20,1,0,0
Australia - Tasmania,3/3/20,1,0,0
Australia - Tasmania,3/4/20,1,0,0
Australia - Tasmania,3/5/20,1,0,0
Australia - Tasmania,3/6/20,1,0,0
Australia - Tasmania,3/7/20,1,0,0
Australia - Tasmania,3/8/20,2,0,0
Australia - Tasmania,3/9/20,2,0,0
Australia - Tasmania,3/10/20,2,0,0
Australia - Tasmania,3/11/20,3,0,0
Australia - Tasmania,3/12/20,3,0,0
Australia - Tasmania,3/13/20,5,0,0
Australia - Tasmania,3/14/20,5,0,0
Australia - Tasmania,3/15/20,6,0,0
Australia - Tasmania,3/16/20,7,0,0
Australia - Tasmania,3/17/20,7,0,0
Australia - Tasmania,3/18/20,10,0,0
Australia - Tasmania,3/19/20,10,0,3
Australia - Tasmania,3/20/20,10,0,3
Australia - Tasmania,3/21/20,16,0,3
Australia - Tasmania,3/22/20,22,0,3
Australia - Tasmania,3/23/20,28,0,3
Australia - Tasmania,3/24/20,28,0,3
Australia - Tasmania,3/25/20,36,0,3
Australia - Tasmania,3/26/20,47,0,3
Australia - Tasmania,3/27/20,47,0,3
Australia - Tasmania,3/28/20,62,0,5
Australia - Tasmania,3/29/20,66,0,5
Australia - Tasmania,3/30/20,66,0,5
Australia - Tasmania,3/31/20,69,1,5
Australia - Tasmania,4/1/20,69,2,5
Australia - Tasmania,4/2/20,72,2,5
Australia - Tasmania,4/3/20,74,2,5
Australia - Tasmania,4/4/20,80,2,5
Australia - Victoria,1/22/20,0,0,0
Australia - Victoria,1/23/20,0,0,0
Australia - Victoria,1/24/20,0,0,0
Australia - Victoria,1/25/20,0,0,0
Australia - Victoria,1/26/20,1,0,0
Australia - Victoria,1/27/20,1,0,0
Australia - Victoria,1/28/20,1,0,0
Australia - Victoria,1/29/20,1,0,0
Australia - Victoria,1/30/20,2,0,0
Australia - Victoria,1/31/20,3,0,0
Australia - Victoria,2/1/20,4,0,0
Australia - Victoria,2/2/20,4,0,0
Australia - Victoria,2/3/20,4,0,0
Australia - Victoria,2/4/20,4,0,0
Australia - Victoria,2/5/20,4,0,0
Australia - Victoria,2/6/20,4,0,0
Australia - Victoria,2/7/20,4,0,0
Australia - Victoria,2/8/20,4,0,0
Australia - Victoria,2/9/20,4,0,0
Australia - Victoria,2/10/20,4,0,0
Australia - Victoria,2/11/20,4,0,0
Australia - Victoria,2/12/20,4,0,0
Australia - Victoria,2/13/20,4,0,4
Australia - Victoria,2/14/20,4,0,4
Australia - Victoria,2/15/20,4,0,4
Australia - Victoria,2/16/20,4,0,4
Australia - Victoria,2/17/20,4,0,4
Australia - Victoria,2/18/20,4,0,4
Australia - Victoria,2/19/20,4,0,4
Australia - Victoria,2/20/20,4,0,4
Australia - Victoria,2/21/20,4,0,4
Australia - Victoria,2/22/20,4,0,4
Australia - Victoria,2/23/20,4,0,4
Australia - Victoria,2/24/20,4,0,4
Australia - Victoria,2/25/20,4,0,4
Australia - Victoria,2/26/20,4,0,4
Australia - Victoria,2/27/20,4,0,4
Australia - Victoria,2/28/20,4,0,4
Australia - Victoria,2/29/20,7,0,4
Australia - Victoria,3/1/20,7,0,4
Australia - Victoria,3/2/20,9,0,4
Australia - Victoria,3/3/20,9,0,4
Australia - Victoria,3/4/20,10,0,4
Australia - Victoria,3/5/20,10,0,7
Australia - Victoria,3/6/20,10,0,7
Australia - Victoria,3/7/20,11,0,7
Australia - Victoria,3/8/20,11,0,7
Australia - Victoria,3/9/20,15,0,7
Australia - Victoria,3/10/20,18,0,7
Australia - Victoria,3/11/20,21,0,7
Australia - Victoria,3/12/20,21,0,7
Australia - Victoria,3/13/20,36,0,8
Australia - Victoria,3/14/20,49,0,8
Australia - Victoria,3/15/20,57,0,8
Australia - Victoria,3/16/20,71,0,8
Australia - Victoria,3/17/20,94,0,8
Australia - Victoria,3/18/20,121,0,8
Australia - Victoria,3/19/20,121,0,8
Australia - Victoria,3/20/20,121,0,8
Australia - Victoria,3/21/20,229,0,8
Australia - Victoria,3/22/20,355,0,70
Australia - Victoria,3/23/20,355,0,70
Australia - Victoria,3/24/20,411,0,97
Australia - Victoria,3/25/20,466,0,97
Australia - Victoria,3/26/20,520,3,149
Australia - Victoria,3/27/20,574,3,171
Australia - Victoria,3/28/20,685,3,191
Australia - Victoria,3/29/20,769,4,191
Australia - Victoria,3/30/20,821,4,191
Australia - Victoria,3/31/20,917,4,291
Australia - Victoria,4/1/20,968,4,343
Australia - Victoria,4/2/20,1036,5,422
Australia - Victoria,4/3/20,1085,7,476
Australia - Victoria,4/4/20,1115,8,527
Australia - Western Australia,1/22/20,0,0,0
Australia - Western Australia,1/23/20,0,0,0
Australia - Western Australia,1/24/20,0,0,0
Australia - Western Australia,1/25/20,0,0,0
Australia - Western Australia,1/26/20,0,0,0
Australia - Western Australia,1/27/20,0,0,0
Australia - Western Australia,1/28/20,0,0,0
Australia - Western Australia,1/29/20,0,0,0
Australia - Western Australia,1/30/20,0,0,0
Australia - Western Australia,1/31/20,0,0,0
Australia - Western Australia,2/1/20,0,0,0
Australia - Western Australia,2/2/20,0,0,0
Australia - Western Australia,2/3/20,0,0,0
Australia - Western Australia,2/4/20,0,0,0
Australia - Western Australia,2/5/20,0,0,0
Australia - Western Australia,2/6/20,0,0,0
Australia - Western Australia,2/7/20,0,0,0
Australia - Western Australia,2/8/20,0,0,0
Australia - Western Australia,2/9/20,0,0,0
Australia - Western Australia,2/10/20,0,0,0
Australia - Western Australia,2/11/20,0,0,0
Australia - Western Australia,2/12/20,0,0,0
Australia - Western Australia,2/13/20,0,0,0
Australia - Western Australia,2/14/20,0,0,0
Australia - Western Australia,2/15/20,0,0,0
Australia - Western Australia,2/16/20,0,0,0
Australia - Western Australia,2/17/20,0,0,0
Australia - Western Australia,2/18/20,0,0,0
Australia - Western Australia,2/19/20,0,0,0
Australia - Western Australia,2/20/20,0,0,0
Australia - Western Australia,2/21/20,0,0,0
Australia - Western Australia,2/22/20,0,0,0
Australia - Western Australia,2/23/20,0,0,0
Australia - Western Australia,2/24/20,0,0,0
Australia - Western Australia,2/25/20,0,0,0
Australia - Western Australia,2/26/20,0,0,0
Australia - Western Australia,2/27/20,0,0,0
Australia - Western Australia,2/28/20,0,0,0
Australia - Western Australia,2/29/20,2,0,0
Australia - Western Australia,3/1/20,2,1,0
Australia - Western Australia,3/2/20,2,1,0
Australia - Western Australia,3/3/20,2,1,0
Australia - Western Australia,3/4/20,2,1,0
Australia - Western Australia,3/5/20,3,1,0
Australia - Western Australia,3/6/20,3,1,0
Australia - Western Australia,3/7/20,3,1,0
Australia - Western Australia,3/8/20,3,1,0
Australia - Western Australia,3/9/20,4,1,0
Australia - Western Australia,3/10/20,6,1,0
Australia - Western Australia,3/11/20,9,1,0
Australia - Western Australia,3/12/20,9,1,0
Australia - Western Australia,3/13/20,14,1,0
Australia - Western Australia,3/14/20,17,1,0
Australia - Western Australia,3/15/20,17,1,0
Australia - Western Australia,3/16/20,28,1,0
Australia - Western Australia,3/17/20,31,1,0
Australia - Western Australia,3/18/20,35,1,0
Australia - Western Australia,3/19/20,52,1,0
Australia - Western Australia,3/20/20,64,1,0
Australia - Western Australia,3/21/20,90,1,0
Australia - Western Australia,3/22/20,120,1,0
Australia - Western Australia,3/23/20,140,1,0
Australia - Western Australia,3/24/20,175,1,0
Australia - Western Australia,3/25/20,175,1,1
Australia - Western Australia,3/26/20,231,2,1
Australia - Western Australia,3/27/20,231,2,1
Australia - Western Australia,3/28/20,278,2,28
Australia - Western Australia,3/29/20,311,2,28
Australia - Western Australia,3/30/20,355,2,41
Australia - Western Australia,3/31/20,364,2,41
Australia - Western Australia,4/1/20,392,2,48
Australia - Western Australia,4/2/20,400,2,64
Australia - Western Australia,4/3/20,400,2,92
Australia - Western Australia,4/4/20,436,2,92
Austria,1/22/20,0,0,0
Austria,1/23/20,0,0,0
Austria,1/24/20,0,0,0
Austria,1/25/20,0,0,0
Austria,1/26/20,0,0,0
Austria,1/27/20,0,0,0
Austria,1/28/20,0,0,0
Austria,1/29/20,0,0,0
Austria,1/30/20,0,0,0
Austria,1/31/20,0,0,0
Austria,2/1/20,0,0,0
Austria,2/2/20,0,0,0
Austria,2/3/20,0,0,0
Austria,2/4/20,0,0,0
Austria,2/5/20,0,0,0
Austria,2/6/20,0,0,0
Austria,2/7/20,0,0,0
Austria,2/8/20,0,0,0
Austria,2/9/20,0,0,0
Austria,2/10/20,0,0,0
Austria,2/11/20,0,0,0
Austria,2/12/20,0,0,0
Austria,2/13/20,0,0,0
Austria,2/14/20,0,0,0
Austria,2/15/20,0,0,0
Austria,2/16/20,0,0,0
Austria,2/17/20,0,0,0
Austria,2/18/20,0,0,0
Austria,2/19/20,0,0,0
Austria,2/20/20,0,0,0
Austria,2/21/20,0,0,0
Austria,2/22/20,0,0,0
Austria,2/23/20,0,0,0
Austria,2/24/20,0,0,0
Austria,2/25/20,2,0,0
Austria,2/26/20,2,0,0
Austria,2/27/20,3,0,0
Austria,2/28/20,3,0,0
Austria,2/29/20,9,0,0
Austria,3/1/20,14,0,0
Austria,3/2/20,18,0,0
Austria,3/3/20,21,0,0
Austria,3/4/20,29,0,0
Austria,3/5/20,41,0,0
Austria,3/6/20,55,0,0
Austria,3/7/20,79,0,0
Austria,3/8/20,104,0,0
Austria,3/9/20,131,0,2
Austria,3/10/20,182,0,4
Austria,3/11/20,246,0,4
Austria,3/12/20,302,1,4
Austria,3/13/20,504,1,6
Austria,3/14/20,655,1,6
Austria,3/15/20,860,1,6
Austria,3/16/20,1018,3,6
Austria,3/17/20,1332,3,1
Austria,3/18/20,1646,4,9
Austria,3/19/20,2013,6,9
Austria,3/20/20,2388,6,9
Austria,3/21/20,2814,8,9
Austria,3/22/20,3582,16,9
Austria,3/23/20,4474,21,9
Austria,3/24/20,5283,28,9
Austria,3/25/20,5588,30,9
Austria,3/26/20,6909,49,112
Austria,3/27/20,7657,58,225
Austria,3/28/20,8271,68,225
Austria,3/29/20,8788,86,479
Austria,3/30/20,9618,108,636
Austria,3/31/20,10180,128,1095
Austria,4/1/20,10711,146,1436
Austria,4/2/20,11129,158,1749
Austria,4/3/20,11524,168,2022
Austria,4/4/20,11781,186,2507
Azerbaijan,1/22/20,0,0,0
Azerbaijan,1/23/20,0,0,0
Azerbaijan,1/24/20,0,0,0
Azerbaijan,1/25/20,0,0,0
Azerbaijan,1/26/20,0,0,0
Azerbaijan,1/27/20,0,0,0
Azerbaijan,1/28/20,0,0,0
Azerbaijan,1/29/20,0,0,0
Azerbaijan,1/30/20,0,0,0
Azerbaijan,1/31/20,0,0,0
Azerbaijan,2/1/20,0,0,0
Azerbaijan,2/2/20,0,0,0
Azerbaijan,2/3/20,0,0,0
Azerbaijan,2/4/20,0,0,0
Azerbaijan,2/5/20,0,0,0
Azerbaijan,2/6/20,0,0,0
Azerbaijan,2/7/20,0,0,0
Azerbaijan,2/8/20,0,0,0
Azerbaijan,2/9/20,0,0,0
Azerbaijan,2/10/20,0,0,0
Azerbaijan,2/11/20,0,0,0
Azerbaijan,2/12/20,0,0,0
Azerbaijan,2/13/20,0,0,0
Azerbaijan,2/14/20,0,0,0
Azerbaijan,2/15/20,0,0,0
Azerbaijan,2/16/20,0,0,0
Azerbaijan,2/17/20,0,0,0
Azerbaijan,2/18/20,0,0,0
Azerbaijan,2/19/20,0,0,0
Azerbaijan,2/20/20,0,0,0
Azerbaijan,2/21/20,0,0,0
Azerbaijan,2/22/20,0,0,0
Azerbaijan,2/23/20,0,0,0
Azerbaijan,2/24/20,0,0,0
Azerbaijan,2/25/20,0,0,0
Azerbaijan,2/26/20,0,0,0
Azerbaijan,2/27/20,0,0,0
Azerbaijan,2/28/20,0,0,0
Azerbaijan,2/29/20,0,0,0
Azerbaijan,3/1/20,3,0,0
Azerbaijan,3/2/20,3,0,0
Azerbaijan,3/3/20,3,0,0
Azerbaijan,3/4/20,3,0,0
Azerbaijan,3/5/20,6,0,0
Azerbaijan,3/6/20,6,0,0
Azerbaijan,3/7/20,9,0,0
Azerbaijan,3/8/20,9,0,0
Azerbaijan,3/9/20,9,0,0
Azerbaijan,3/10/20,11,0,0
Azerbaijan,3/11/20,11,0,3
Azerbaijan,3/12/20,11,0,3
Azerbaijan,3/13/20,15,1,3
Azerbaijan,3/14/20,15,1,3
Azerbaijan,3/15/20,23,1,6
Azerbaijan,3/16/20,28,1,6
Azerbaijan,3/17/20,28,1,6
Azerbaijan,3/18/20,28,1,6
Azerbaijan,3/19/20,44,1,6
Azerbaijan,3/20/20,44,1,6
Azerbaijan,3/21/20,53,1,11
Azerbaijan,3/22/20,65,1,10
Azerbaijan,3/23/20,72,1,10
Azerbaijan,3/24/20,87,1,10
Azerbaijan,3/25/20,93,2,10
Azerbaijan,3/26/20,122,3,15
Azerbaijan,3/27/20,165,3,15
Azerbaijan,3/28/20,182,4,15
Azerbaijan,3/29/20,209,4,15
Azerbaijan,3/30/20,273,4,26
Azerbaijan,3/31/20,298,5,26
Azerbaijan,4/1/20,359,5,26
Azerbaijan,4/2/20,400,5,26
Azerbaijan,4/3/20,443,5,32
Azerbaijan,4/4/20,521,5,32
Bahamas,1/22/20,0,0,0
Bahamas,1/23/20,0,0,0
Bahamas,1/24/20,0,0,0
Bahamas,1/25/20,0,0,0
Bahamas,1/26/20,0,0,0
Bahamas,1/27/20,0,0,0
Bahamas,1/28/20,0,0,0
Bahamas,1/29/20,0,0,0
Bahamas,1/30/20,0,0,0
Bahamas,1/31/20,0,0,0
Bahamas,2/1/20,0,0,0
Bahamas,2/2/20,0,0,0
Bahamas,2/3/20,0,0,0
Bahamas,2/4/20,0,0,0
Bahamas,2/5/20,0,0,0
Bahamas,2/6/20,0,0,0
Bahamas,2/7/20,0,0,0
Bahamas,2/8/20,0,0,0
Bahamas,2/9/20,0,0,0
Bahamas,2/10/20,0,0,0
Bahamas,2/11/20,0,0,0
Bahamas,2/12/20,0,0,0
Bahamas,2/13/20,0,0,0
Bahamas,2/14/20,0,0,0
Bahamas,2/15/20,0,0,0
Bahamas,2/16/20,0,0,0
Bahamas,2/17/20,0,0,0
Bahamas,2/18/20,0,0,0
Bahamas,2/19/20,0,0,0
Bahamas,2/20/20,0,0,0
Bahamas,2/21/20,0,0,0
Bahamas,2/22/20,0,0,0
Bahamas,2/23/20,0,0,0
Bahamas,2/24/20,0,0,0
Bahamas,2/25/20,0,0,0
Bahamas,2/26/20,0,0,0
Bahamas,2/27/20,0,0,0
Bahamas,2/28/20,0,0,0
Bahamas,2/29/20,0,0,0
Bahamas,3/1/20,0,0,0
Bahamas,3/2/20,0,0,0
Bahamas,3/3/20,0,0,0
Bahamas,3/4/20,0,0,0
Bahamas,3/5/20,0,0,0
Bahamas,3/6/20,0,0,0
Bahamas,3/7/20,0,0,0
Bahamas,3/8/20,0,0,0
Bahamas,3/9/20,0,0,0
Bahamas,3/10/20,0,0,0
Bahamas,3/11/20,0,0,0
Bahamas,3/12/20,0,0,0
Bahamas,3/13/20,0,0,0
Bahamas,3/14/20,0,0,0
Bahamas,3/15/20,0,0,0
Bahamas,3/16/20,1,0,0
Bahamas,3/17/20,1,0,0
Bahamas,3/18/20,1,0,0
Bahamas,3/19/20,3,0,0
Bahamas,3/20/20,3,0,0
Bahamas,3/21/20,4,0,0
Bahamas,3/22/20,4,0,0
Bahamas,3/23/20,4,0,0
Bahamas,3/24/20,5,0,1
Bahamas,3/25/20,5,0,1
Bahamas,3/26/20,9,0,1
Bahamas,3/27/20,10,0,1
Bahamas,3/28/20,10,0,1
Bahamas,3/29/20,11,0,1
Bahamas,3/30/20,14,0,1
Bahamas,3/31/20,14,0,1
Bahamas,4/1/20,21,1,1
Bahamas,4/2/20,24,1,1
Bahamas,4/3/20,24,1,1
Bahamas,4/4/20,28,4,0
Bahrain,1/22/20,0,0,0
Bahrain,1/23/20,0,0,0
Bahrain,1/24/20,0,0,0
Bahrain,1/25/20,0,0,0
Bahrain,1/26/20,0,0,0
Bahrain,1/27/20,0,0,0
Bahrain,1/28/20,0,0,0
Bahrain,1/29/20,0,0,0
Bahrain,1/30/20,0,0,0
Bahrain,1/31/20,0,0,0
Bahrain,2/1/20,0,0,0
